user_id,timestamp,treatment,conversion,revenue,exposure_count,category,channel,event_type
USR_01902,2026-03-12 15:27:53,1,1,6574.72,5,Home,Paid Search Ad,campaign_interaction
USR_00078,2026-03-12 15:32:16,0,0,0.0,6,Home,Retargeting Display Banner,campaign_interaction
USR_00054,2026-03-12 15:41:35,1,0,0.0,10,Home,Retargeting Display Banner,campaign_interaction
USR_01390,2026-03-12 15:41:59,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_01493,2026-03-12 15:52:14,1,0,0.0,3,Sports,In-App Push Message,campaign_interaction
USR_01212,2026-03-12 15:58:34,1,0,0.0,9,Fashion,Paid Search Ad,campaign_interaction
USR_00140,2026-03-12 16:01:46,1,0,0.0,9,Fashion,Retargeting Display Banner,campaign_interaction
USR_01946,2026-03-12 16:15:09,1,1,8812.26,9,Fashion,In-App Push Message,campaign_interaction
USR_00424,2026-03-12 16:27:32,1,0,0.0,4,Beauty,In-App Push Message,campaign_interaction
USR_01193,2026-03-12 16:35:20,1,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_00619,2026-03-12 16:36:07,1,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_01725,2026-03-12 16:41:35,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_01585,2026-03-12 16:43:05,1,0,0.0,10,Electronics,In-App Push Message,campaign_interaction
USR_00978,2026-03-12 17:06:20,0,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_00684,2026-03-12 17:07:53,1,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_00661,2026-03-12 17:16:14,1,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_00003,2026-03-12 17:41:05,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_00683,2026-03-12 17:59:43,1,0,0.0,1,Beauty,In-App Push Message,campaign_interaction
USR_00639,2026-03-12 18:48:32,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_00119,2026-03-12 18:54:25,0,0,0.0,9,Fashion,Email Newsletter,campaign_interaction
USR_01561,2026-03-12 18:55:08,1,1,14612.68,9,Sports,In-App Push Message,campaign_interaction
USR_00040,2026-03-12 19:00:02,1,0,0.0,9,Sports,Paid Search Ad,campaign_interaction
USR_00688,2026-03-12 19:21:53,1,0,0.0,11,Beauty,Paid Search Ad,campaign_interaction
USR_01686,2026-03-12 19:28:50,1,0,0.0,7,Home,Retargeting Display Banner,campaign_interaction
USR_01711,2026-03-12 19:37:23,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_01956,2026-03-12 19:43:58,0,0,0.0,6,Fashion,Email Newsletter,campaign_interaction
USR_01019,2026-03-12 19:44:51,1,0,0.0,11,Beauty,Retargeting Display Banner,campaign_interaction
USR_01185,2026-03-12 19:56:29,1,1,15408.87,5,Beauty,In-App Push Message,campaign_interaction
USR_01153,2026-03-12 19:57:07,1,0,0.0,8,Fashion,Retargeting Display Banner,campaign_interaction
USR_00237,2026-03-12 19:59:43,1,1,10643.11,3,Fashion,Paid Search Ad,campaign_interaction
USR_01504,2026-03-12 20:05:02,1,1,18283.44,8,Home,Paid Search Ad,campaign_interaction
USR_01205,2026-03-12 20:05:09,1,0,0.0,4,Home,Paid Search Ad,campaign_interaction
USR_01346,2026-03-12 20:06:28,0,0,0.0,3,Beauty,Email Newsletter,campaign_interaction
USR_00914,2026-03-12 20:12:17,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_00030,2026-03-12 20:22:12,1,0,0.0,3,Fashion,In-App Push Message,campaign_interaction
USR_00607,2026-03-12 20:51:21,1,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_01715,2026-03-12 20:53:56,1,0,0.0,10,Electronics,Email Newsletter,campaign_interaction
USR_01282,2026-03-12 20:55:00,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_00801,2026-03-12 21:24:03,1,0,0.0,5,Sports,Email Newsletter,campaign_interaction
USR_00172,2026-03-12 21:39:23,1,1,12727.02,8,Sports,Email Newsletter,campaign_interaction
USR_01283,2026-03-12 21:43:54,1,0,0.0,6,Electronics,Email Newsletter,campaign_interaction
USR_00659,2026-03-12 21:45:02,1,0,0.0,5,Electronics,In-App Push Message,campaign_interaction
USR_00737,2026-03-12 21:51:02,1,0,0.0,3,Electronics,Retargeting Display Banner,campaign_interaction
USR_01478,2026-03-12 21:56:17,1,0,0.0,1,Electronics,In-App Push Message,campaign_interaction
USR_00351,2026-03-12 21:58:26,1,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_01651,2026-03-12 21:59:46,1,0,0.0,7,Sports,Retargeting Display Banner,campaign_interaction
USR_00613,2026-03-12 22:23:57,1,0,0.0,8,Sports,In-App Push Message,campaign_interaction
USR_01837,2026-03-12 22:25:51,1,0,0.0,1,Home,Paid Search Ad,campaign_interaction
USR_01179,2026-03-12 22:48:22,1,0,0.0,1,Electronics,Email Newsletter,campaign_interaction
USR_01966,2026-03-12 22:53:04,1,0,0.0,1,Electronics,In-App Push Message,campaign_interaction
USR_01632,2026-03-12 22:54:39,0,0,0.0,3,Sports,Paid Search Ad,campaign_interaction
USR_00757,2026-03-12 22:59:27,1,0,0.0,12,Home,Email Newsletter,campaign_interaction
USR_01519,2026-03-12 23:07:01,0,0,0.0,3,Electronics,In-App Push Message,campaign_interaction
USR_01524,2026-03-12 23:07:12,1,0,0.0,3,Electronics,Retargeting Display Banner,campaign_interaction
USR_00393,2026-03-12 23:14:45,1,0,0.0,4,Home,In-App Push Message,campaign_interaction
USR_00022,2026-03-12 23:16:10,0,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_00901,2026-03-12 23:23:23,1,0,0.0,3,Sports,Retargeting Display Banner,campaign_interaction
USR_01920,2026-03-12 23:34:07,1,0,0.0,5,Beauty,Paid Search Ad,campaign_interaction
USR_01710,2026-03-12 23:51:52,1,0,0.0,9,Home,Email Newsletter,campaign_interaction
USR_00974,2026-03-12 23:54:14,0,0,0.0,4,Home,Retargeting Display Banner,campaign_interaction
USR_01446,2026-03-13 00:07:10,0,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_01475,2026-03-13 00:09:20,0,0,0.0,11,Fashion,Retargeting Display Banner,campaign_interaction
USR_00750,2026-03-13 00:09:46,1,0,0.0,2,Electronics,In-App Push Message,campaign_interaction
USR_00993,2026-03-13 00:12:24,0,0,0.0,1,Electronics,In-App Push Message,campaign_interaction
USR_01981,2026-03-13 00:14:51,1,0,0.0,4,Electronics,Email Newsletter,campaign_interaction
USR_01081,2026-03-13 00:16:00,1,0,0.0,4,Fashion,Paid Search Ad,campaign_interaction
USR_00272,2026-03-13 00:25:32,1,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_00444,2026-03-13 00:27:44,1,0,0.0,8,Electronics,Retargeting Display Banner,campaign_interaction
USR_01070,2026-03-13 00:31:24,1,0,0.0,6,Sports,Paid Search Ad,campaign_interaction
USR_00958,2026-03-13 00:31:32,1,0,0.0,2,Beauty,In-App Push Message,campaign_interaction
USR_01927,2026-03-13 00:39:55,1,0,0.0,9,Sports,In-App Push Message,campaign_interaction
USR_01173,2026-03-13 00:44:16,1,0,0.0,4,Fashion,Retargeting Display Banner,campaign_interaction
USR_00108,2026-03-13 00:55:34,1,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_01041,2026-03-13 00:56:02,0,0,0.0,12,Beauty,In-App Push Message,campaign_interaction
USR_01839,2026-03-13 01:01:13,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_00190,2026-03-13 01:02:46,1,0,0.0,10,Electronics,In-App Push Message,campaign_interaction
USR_01289,2026-03-13 01:13:26,0,0,0.0,7,Fashion,In-App Push Message,campaign_interaction
USR_01989,2026-03-13 01:16:21,1,1,4583.88,9,Beauty,Retargeting Display Banner,campaign_interaction
USR_01602,2026-03-13 01:31:26,1,0,0.0,2,Electronics,Email Newsletter,campaign_interaction
USR_01144,2026-03-13 01:45:55,0,1,14755.17,2,Electronics,Retargeting Display Banner,campaign_interaction
USR_01242,2026-03-13 01:55:09,1,0,0.0,5,Electronics,In-App Push Message,campaign_interaction
USR_01427,2026-03-13 01:57:30,1,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_01118,2026-03-13 02:00:04,1,0,0.0,11,Fashion,Email Newsletter,campaign_interaction
USR_00707,2026-03-13 02:00:43,1,0,0.0,3,Sports,In-App Push Message,campaign_interaction
USR_00081,2026-03-13 02:11:13,1,0,0.0,5,Electronics,Retargeting Display Banner,campaign_interaction
USR_00779,2026-03-13 02:21:38,1,0,0.0,2,Fashion,Email Newsletter,campaign_interaction
USR_00678,2026-03-13 02:32:42,0,0,0.0,6,Electronics,Email Newsletter,campaign_interaction
USR_01201,2026-03-13 02:43:52,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_00828,2026-03-13 02:45:37,1,0,0.0,7,Sports,Paid Search Ad,campaign_interaction
USR_00316,2026-03-13 02:49:43,1,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_01908,2026-03-13 02:50:07,1,0,0.0,10,Fashion,Paid Search Ad,campaign_interaction
USR_01413,2026-03-13 03:07:03,1,0,0.0,12,Home,Paid Search Ad,campaign_interaction
USR_01608,2026-03-13 03:09:37,1,0,0.0,12,Home,Retargeting Display Banner,campaign_interaction
USR_01521,2026-03-13 03:11:49,0,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_01322,2026-03-13 03:13:04,1,0,0.0,5,Home,Paid Search Ad,campaign_interaction
USR_00672,2026-03-13 03:22:26,1,0,0.0,10,Fashion,Email Newsletter,campaign_interaction
USR_01392,2026-03-13 03:23:46,1,0,0.0,12,Home,Email Newsletter,campaign_interaction
USR_01912,2026-03-13 04:06:56,1,0,0.0,2,Sports,Paid Search Ad,campaign_interaction
USR_00487,2026-03-13 04:16:03,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_01361,2026-03-13 04:17:46,1,0,0.0,7,Fashion,Email Newsletter,campaign_interaction
USR_01085,2026-03-13 04:33:33,1,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_01506,2026-03-13 04:49:49,1,0,0.0,5,Beauty,In-App Push Message,campaign_interaction
USR_01125,2026-03-13 04:56:34,1,0,0.0,2,Electronics,Paid Search Ad,campaign_interaction
USR_01683,2026-03-13 04:58:15,1,0,0.0,6,Sports,Retargeting Display Banner,campaign_interaction
USR_01451,2026-03-13 05:18:05,1,0,0.0,8,Beauty,Retargeting Display Banner,campaign_interaction
USR_00174,2026-03-13 05:24:35,1,0,0.0,5,Sports,Paid Search Ad,campaign_interaction
USR_00471,2026-03-13 05:38:34,1,0,0.0,7,Home,Paid Search Ad,campaign_interaction
USR_00347,2026-03-13 06:18:07,0,0,0.0,2,Electronics,Email Newsletter,campaign_interaction
USR_01636,2026-03-13 06:23:15,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_01120,2026-03-13 06:28:39,0,1,13121.65,1,Fashion,In-App Push Message,campaign_interaction
USR_00263,2026-03-13 06:36:51,1,1,10531.47,2,Home,In-App Push Message,campaign_interaction
USR_00898,2026-03-13 06:41:22,1,1,14392.78,4,Electronics,Retargeting Display Banner,campaign_interaction
USR_00429,2026-03-13 06:42:10,1,0,0.0,3,Beauty,Retargeting Display Banner,campaign_interaction
USR_00102,2026-03-13 06:42:39,1,0,0.0,5,Electronics,Retargeting Display Banner,campaign_interaction
USR_01020,2026-03-13 06:52:27,1,0,0.0,12,Sports,In-App Push Message,campaign_interaction
USR_00753,2026-03-13 06:56:35,1,0,0.0,5,Electronics,In-App Push Message,campaign_interaction
USR_01458,2026-03-13 06:58:19,1,0,0.0,8,Beauty,In-App Push Message,campaign_interaction
USR_00238,2026-03-13 07:04:44,1,0,0.0,4,Home,In-App Push Message,campaign_interaction
USR_00723,2026-03-13 07:06:11,1,0,0.0,7,Home,In-App Push Message,campaign_interaction
USR_00148,2026-03-13 07:18:41,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_01128,2026-03-13 07:19:50,1,0,0.0,2,Electronics,Email Newsletter,campaign_interaction
USR_00337,2026-03-13 07:26:05,1,0,0.0,4,Electronics,Retargeting Display Banner,campaign_interaction
USR_00986,2026-03-13 07:58:23,1,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_00273,2026-03-13 08:03:47,1,0,0.0,4,Home,Retargeting Display Banner,campaign_interaction
USR_00684,2026-03-13 08:08:02,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_01010,2026-03-13 08:08:55,1,0,0.0,12,Home,Retargeting Display Banner,campaign_interaction
USR_00435,2026-03-13 08:25:37,0,0,0.0,5,Home,Retargeting Display Banner,campaign_interaction
USR_01335,2026-03-13 08:52:44,1,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_01977,2026-03-13 08:58:49,1,0,0.0,4,Home,Paid Search Ad,campaign_interaction
USR_00261,2026-03-13 09:00:10,1,0,0.0,8,Electronics,In-App Push Message,campaign_interaction
USR_01553,2026-03-13 09:03:48,1,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_01379,2026-03-13 09:44:07,1,0,0.0,8,Beauty,Email Newsletter,campaign_interaction
USR_00863,2026-03-13 09:51:50,1,1,10936.66,12,Electronics,In-App Push Message,campaign_interaction
USR_00872,2026-03-13 09:53:10,1,0,0.0,9,Beauty,In-App Push Message,campaign_interaction
USR_01728,2026-03-13 10:11:45,1,0,0.0,3,Electronics,Paid Search Ad,campaign_interaction
USR_00690,2026-03-13 10:23:58,1,0,0.0,10,Fashion,In-App Push Message,campaign_interaction
USR_00883,2026-03-13 10:32:04,1,0,0.0,10,Electronics,Retargeting Display Banner,campaign_interaction
USR_00374,2026-03-13 10:41:59,1,1,4055.09,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_01613,2026-03-13 10:52:26,1,1,11750.65,4,Beauty,In-App Push Message,campaign_interaction
USR_01923,2026-03-13 10:56:42,1,0,0.0,7,Electronics,Paid Search Ad,campaign_interaction
USR_00141,2026-03-13 11:00:31,1,0,0.0,8,Home,Email Newsletter,campaign_interaction
USR_00685,2026-03-13 11:03:38,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_01741,2026-03-13 11:05:20,1,0,0.0,11,Beauty,Retargeting Display Banner,campaign_interaction
USR_00173,2026-03-13 11:08:13,1,0,0.0,7,Fashion,Retargeting Display Banner,campaign_interaction
USR_01198,2026-03-13 11:08:46,1,0,0.0,8,Sports,Email Newsletter,campaign_interaction
USR_00055,2026-03-13 11:09:39,1,0,0.0,1,Home,In-App Push Message,campaign_interaction
USR_01337,2026-03-13 12:00:01,1,0,0.0,1,Fashion,Retargeting Display Banner,campaign_interaction
USR_01965,2026-03-13 12:08:33,0,0,0.0,9,Sports,Email Newsletter,campaign_interaction
USR_00680,2026-03-13 12:17:47,0,0,0.0,12,Electronics,Retargeting Display Banner,campaign_interaction
USR_00662,2026-03-13 12:25:14,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_00121,2026-03-13 12:27:13,1,0,0.0,12,Electronics,Email Newsletter,campaign_interaction
USR_00866,2026-03-13 12:28:44,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_00285,2026-03-13 12:31:33,1,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_01620,2026-03-13 12:45:46,1,1,12519.49,11,Home,Retargeting Display Banner,campaign_interaction
USR_01794,2026-03-13 13:20:56,1,1,17809.15,4,Electronics,Retargeting Display Banner,campaign_interaction
USR_00582,2026-03-13 13:37:20,1,0,0.0,2,Beauty,Paid Search Ad,campaign_interaction
USR_00005,2026-03-13 13:51:20,1,0,0.0,1,Electronics,Retargeting Display Banner,campaign_interaction
USR_01281,2026-03-13 14:17:25,1,1,11371.43,10,Electronics,Email Newsletter,campaign_interaction
USR_01604,2026-03-13 14:19:16,1,0,0.0,7,Sports,Email Newsletter,campaign_interaction
USR_00125,2026-03-13 14:21:35,1,0,0.0,1,Fashion,Email Newsletter,campaign_interaction
USR_00144,2026-03-13 14:42:23,1,0,0.0,6,Fashion,Retargeting Display Banner,campaign_interaction
USR_01143,2026-03-13 14:43:30,0,0,0.0,1,Sports,In-App Push Message,campaign_interaction
USR_01416,2026-03-13 14:43:50,1,0,0.0,5,Electronics,Retargeting Display Banner,campaign_interaction
USR_01264,2026-03-13 14:55:21,1,0,0.0,9,Electronics,Paid Search Ad,campaign_interaction
USR_01904,2026-03-13 15:08:16,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_01123,2026-03-13 15:19:56,1,0,0.0,7,Electronics,Email Newsletter,campaign_interaction
USR_01588,2026-03-13 15:22:29,1,0,0.0,5,Electronics,In-App Push Message,campaign_interaction
USR_01611,2026-03-13 15:44:46,1,0,0.0,11,Sports,Email Newsletter,campaign_interaction
USR_00983,2026-03-13 16:13:32,1,0,0.0,6,Home,Paid Search Ad,campaign_interaction
USR_01736,2026-03-13 16:30:34,1,0,0.0,1,Beauty,Retargeting Display Banner,campaign_interaction
USR_01802,2026-03-13 16:38:13,1,0,0.0,1,Fashion,In-App Push Message,campaign_interaction
USR_00593,2026-03-13 16:38:24,1,0,0.0,9,Home,Paid Search Ad,campaign_interaction
USR_00868,2026-03-13 16:44:13,0,0,0.0,7,Electronics,In-App Push Message,campaign_interaction
USR_01976,2026-03-13 16:47:59,1,1,11459.18,5,Home,In-App Push Message,campaign_interaction
USR_01012,2026-03-13 17:08:07,1,0,0.0,11,Electronics,In-App Push Message,campaign_interaction
USR_01209,2026-03-13 17:09:54,1,0,0.0,12,Home,Retargeting Display Banner,campaign_interaction
USR_01845,2026-03-13 17:34:07,1,0,0.0,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_00854,2026-03-13 17:37:39,1,0,0.0,12,Sports,Paid Search Ad,campaign_interaction
USR_01938,2026-03-13 17:38:26,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_00606,2026-03-13 17:45:37,0,0,0.0,6,Electronics,In-App Push Message,campaign_interaction
USR_01248,2026-03-13 17:56:26,1,0,0.0,8,Home,Retargeting Display Banner,campaign_interaction
USR_01178,2026-03-13 18:02:16,1,0,0.0,7,Fashion,Paid Search Ad,campaign_interaction
USR_01210,2026-03-13 18:16:42,1,0,0.0,6,Electronics,Email Newsletter,campaign_interaction
USR_01448,2026-03-13 18:18:00,1,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_01956,2026-03-13 18:42:08,1,0,0.0,11,Beauty,Retargeting Display Banner,campaign_interaction
USR_01077,2026-03-13 18:54:29,0,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_00718,2026-03-13 18:58:32,1,0,0.0,4,Home,Retargeting Display Banner,campaign_interaction
USR_01412,2026-03-13 19:01:22,1,0,0.0,10,Fashion,In-App Push Message,campaign_interaction
USR_01036,2026-03-13 19:09:12,1,0,0.0,11,Beauty,Retargeting Display Banner,campaign_interaction
USR_00569,2026-03-13 19:10:11,1,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_01430,2026-03-13 19:11:27,1,0,0.0,10,Sports,Email Newsletter,campaign_interaction
USR_00079,2026-03-13 19:14:54,1,0,0.0,4,Home,Paid Search Ad,campaign_interaction
USR_01336,2026-03-13 19:15:19,1,0,0.0,5,Beauty,Paid Search Ad,campaign_interaction
USR_01219,2026-03-13 19:20:58,1,0,0.0,9,Beauty,Retargeting Display Banner,campaign_interaction
USR_01298,2026-03-13 19:28:25,1,0,0.0,2,Beauty,Paid Search Ad,campaign_interaction
USR_01920,2026-03-13 19:30:09,1,0,0.0,2,Fashion,In-App Push Message,campaign_interaction
USR_01498,2026-03-13 19:32:40,1,0,0.0,12,Home,Paid Search Ad,campaign_interaction
USR_00830,2026-03-13 19:38:18,1,0,0.0,4,Sports,Paid Search Ad,campaign_interaction
USR_00137,2026-03-13 19:44:46,0,0,0.0,3,Sports,Paid Search Ad,campaign_interaction
USR_01885,2026-03-13 19:46:49,1,0,0.0,5,Electronics,Email Newsletter,campaign_interaction
USR_01620,2026-03-13 19:56:58,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_01236,2026-03-13 19:58:01,1,0,0.0,3,Electronics,In-App Push Message,campaign_interaction
USR_00220,2026-03-13 20:09:25,1,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_00662,2026-03-13 20:09:52,1,0,0.0,5,Electronics,Email Newsletter,campaign_interaction
USR_00358,2026-03-13 20:29:34,1,0,0.0,7,Fashion,Email Newsletter,campaign_interaction
USR_01673,2026-03-13 20:46:28,1,0,0.0,4,Sports,Paid Search Ad,campaign_interaction
USR_01269,2026-03-13 20:52:02,0,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_01764,2026-03-13 20:56:12,1,0,0.0,3,Fashion,In-App Push Message,campaign_interaction
USR_01447,2026-03-13 20:57:59,0,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_01291,2026-03-13 20:59:36,0,0,0.0,2,Electronics,In-App Push Message,campaign_interaction
USR_01621,2026-03-13 21:38:27,1,0,0.0,2,Beauty,Paid Search Ad,campaign_interaction
USR_01679,2026-03-13 22:04:33,1,0,0.0,12,Electronics,In-App Push Message,campaign_interaction
USR_01784,2026-03-13 22:07:59,1,0,0.0,5,Home,Retargeting Display Banner,campaign_interaction
USR_01552,2026-03-13 22:15:53,1,0,0.0,12,Beauty,Paid Search Ad,campaign_interaction
USR_01524,2026-03-13 22:16:14,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00585,2026-03-13 22:39:30,1,0,0.0,10,Fashion,Paid Search Ad,campaign_interaction
USR_00725,2026-03-13 22:48:51,1,1,17372.43,4,Home,Paid Search Ad,campaign_interaction
USR_00062,2026-03-13 22:50:29,1,1,12100.6,5,Home,In-App Push Message,campaign_interaction
USR_01844,2026-03-13 23:19:03,1,0,0.0,5,Sports,Paid Search Ad,campaign_interaction
USR_01550,2026-03-13 23:28:49,1,0,0.0,3,Sports,Paid Search Ad,campaign_interaction
USR_00749,2026-03-13 23:31:11,1,0,0.0,10,Electronics,Paid Search Ad,campaign_interaction
USR_01603,2026-03-13 23:32:06,0,0,0.0,6,Electronics,Retargeting Display Banner,campaign_interaction
USR_01022,2026-03-13 23:40:06,1,0,0.0,12,Electronics,In-App Push Message,campaign_interaction
USR_00525,2026-03-14 00:11:07,1,0,0.0,9,Beauty,Email Newsletter,campaign_interaction
USR_00322,2026-03-14 00:11:13,1,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_00624,2026-03-14 00:17:34,1,0,0.0,1,Electronics,Email Newsletter,campaign_interaction
USR_01818,2026-03-14 00:23:12,1,0,0.0,12,Sports,In-App Push Message,campaign_interaction
USR_01402,2026-03-14 00:28:37,1,0,0.0,1,Sports,In-App Push Message,campaign_interaction
